root_time,mass_uptake
22.4053565,38313.29748
22.41651177,38316.05343
22.42766149,38318.80938
22.43880567,38321.56532
22.44994432,38324.33357
22.46107745,38327.08952
22.47220505,38329.84547
22.48332716,38332.52759
22.49444376,38335.24663
22.50555487,38337.99027
22.5166605,38340.73392
22.52776065,38343.48987
22.53885534,38346.17199
22.54994457,38348.96485
22.56102835,38351.65928
22.57210668,38354.39062
22.58317958,38357.13426
22.59424706,38359.89021
22.60530911,38362.64616
22.61636576,38365.4021
22.627417,38368.15805
22.63846285,38370.84018
22.64950331,38373.48539
22.66053839,38376.10601
22.6715681,38378.80044
22.68259244,38381.44565
22.69361144,38384.15239
22.70462508,38386.88373
22.71563338,38389.62737
22.72663635,38392.37101
22.737634,38395.05314
22.74862633,38397.69836
22.75961335,38400.31897
22.77059507,38402.92727
22.7815715,38405.6217
22.79254264,38408.26692
22.8035085,38410.96135
22.81446909,38413.69269
22.82542442,38416.43634
22.83637449,38419.19228
22.84731932,38421.87441
22.8582589,38424.59345
22.86919325,38427.32479
22.88012238,38429.99461
22.89104628,38432.71365
22.90196498,38435.44499
22.91287847,38438.20093
22.92378677,38440.94458
22.93468988,38443.62671
22.94558781,38446.34574
22.95648057,38449.00326
22.96736816,38451.63618
22.97825059,38454.25679
22.98912787,38456.79127
23,38459.44879
23.010867,38462.0694
23.02172887,38464.76383
23.03258561,38467.48287
23.04343724,38470.22651
23.05428377,38473.05628
23.06512519,38475.77532
23.07596152,38478.50666
23.08679276,38481.17648
23.09761892,38483.8217
23.10844002,38486.44231
23.11925604,38489.05062
23.13006701,38491.73274
23.14087293,38494.46408
23.15167381,38497.19542
23.16246964,38499.87755
23.17326045,38502.51046
23.18404624,38505.13107
23.19482701,38507.75169
23.20560277,38510.35999
23.21637353,38512.9683
23.2271393,38515.65043
23.23790008,38518.29564
23.24865588,38520.91625
23.2594067,38523.52456
23.27015256,38526.14517
23.28089345,38528.75348
23.2916294,38531.27566
23.3023604,38533.92088
23.31308645,38536.54149
23.32380758,38539.23592
23.33452378,38541.96726
23.34523506,38544.6986
23.35594143,38547.45455
23.36664289,38550.13667
23.37733946,38552.76959
23.38803113,38555.31638
23.39871791,38557.90008
23.40939982,38560.40996
23.42007686,38563.04287
23.43074903,38565.66348
23.44141634,38568.35791
23.4520788,38571.07695
23.46273641,38573.74677
23.47338919,38576.37969
23.48403713,38578.92648
23.49468025,38581.49787
23.50531855,38584.08157
23.51595203,38586.60376
23.52658071,38589.16285
23.53720459,38591.74655
23.54782368,38594.34255
23.55843798,38596.95086
23.5690475,38599.47304
23.57965225,38602.11826
23.59025222,38604.66505
23.60084744,38607.23645
23.61143791,38609.83245
23.62202362,38612.42846
23.6326046,38615.02446
23.64318084,38617.63277
23.65375235,38620.22877
23.66431913,38622.83708
23.6748812,38625.37156
23.68543856,38627.85684
23.69599122,38630.40363
23.70653918,38632.9012
23.71708245,38635.4603
23.72762104,38638.03169
23.73815494,38640.6277
23.74868417,38643.14988
23.75920874,38645.63516
23.76972865,38648.10813
23.7802439,38650.64261
23.79075451,38653.14019
23.80126047,38655.61316
23.8117618,38658.22147
23.8222585,38660.9159
23.83275058,38663.56111
23.84323804,38666.1079
23.85372088,38668.6793
23.86419913,38671.2753
23.87467277,38673.79749
23.88514182,38676.20894
23.89560629,38678.6327
23.90606618,38681.08106
23.91652149,38683.52943
23.92697223,38685.97779
23.93741841,38688.49997
23.94786003,38691.07137
23.9582971,38693.65507
23.96872963,38696.25107
23.97915762,38698.77326
23.98958107,38701.33235
24,38703.84223
24.01041441,38706.40133
24.0208243,38708.91121
24.03122968,38711.38418
24.04163056,38713.93097
24.05202694,38716.50236
24.06241883,38719.01224
24.07280623,38721.49752
24.08318916,38723.95818
24.09356761,38726.41885
24.10394159,38728.87952
24.1143111,38731.32788
24.12467616,38733.86237
24.13503677,38736.34764
24.14539294,38738.82061
24.15574466,38741.3551
24.16609195,38743.85268
24.17643481,38746.32565
24.18677324,38748.78631
24.19710727,38751.24698
