root_time,mass_uptake
82.15534,21390.9451
82.15838,21390.40276
82.16143,21389.31808
82.16447,21388.77574
82.16751,21387.69106
82.17055,21387.14872
82.1736,21386.06405
82.17664,21384.97937
82.17968,21384.43703
82.18272,21383.35235
82.18577,21382.26767
82.18881,21381.18299
82.19185,21380.64065
82.19489,21379.55598
82.19793,21378.4713
82.20097,21377.38662
82.20401,21376.84428
82.20706,21375.7596
82.2101,21374.67492
82.21314,21373.59024
82.21618,21372.50556
82.21922,21371.42089
82.22226,21369.79387
82.2253,21368.70919
82.22834,21367.62451
82.23138,21366.53983
82.23442,21365.45515
82.23746,21364.37048
82.2405,21363.2858
82.24354,21362.20112
82.24658,21361.11644
82.24962,21360.03176
82.25266,21359.48942
82.2557,21358.40474
82.25874,21357.32007
82.26178,21356.77773
82.26482,21356.23539
82.26786,21355.69305
82.27089,21355.69305
82.27393,21355.15071
82.27697,21355.15071
82.28001,21354.60837
82.28305,21354.06603
82.28609,21353.52369
82.28912,21352.98135
82.29216,21352.98135
82.2952,21353.52369
82.29824,21354.06603
82.30128,21355.15071
82.30431,21356.23539
82.30735,21357.32007
82.31039,21358.40474
82.31343,21359.48942
82.31646,21360.5741
82.3195,21361.11644
82.32254,21361.65878
82.32557,21362.20112
82.32861,21362.74346
82.33165,21362.74346
82.33468,21363.2858
82.33772,21363.2858
82.34076,21363.2858
82.34379,21363.2858
82.34683,21363.2858
82.34986,21363.2858
82.3529,21363.2858
82.35593,21363.2858
82.35897,21363.2858
82.36201,21363.2858
82.36504,21363.82814
82.36808,21363.82814
82.37111,21363.82814
82.37415,21363.82814
82.37718,21363.82814
82.38022,21363.82814
82.38325,21363.82814
82.38629,21363.82814
82.38932,21363.82814
82.39235,21364.37048
82.39539,21364.37048
82.39842,21364.37048
82.40146,21364.37048
82.40449,21364.37048
82.40752,21364.37048
82.41056,21364.37048
82.41359,21364.37048
82.41662,21364.37048
82.41966,21364.37048
82.42269,21364.37048
82.42572,21364.37048
82.42876,21364.37048
82.43179,21364.37048
82.43482,21363.82814
82.43786,21363.82814
82.44089,21363.82814
82.44392,21363.82814
82.44695,21363.82814
82.44998,21363.82814
82.45302,21363.2858
82.45605,21363.2858
82.45908,21362.74346
82.46211,21362.74346
82.46514,21362.20112
82.46818,21362.20112
82.47121,21362.20112
82.47424,21362.20112
82.47727,21361.65878
82.4803,21361.65878
82.48333,21361.65878
82.48636,21361.11644
82.48939,21361.11644
82.49242,21361.11644
82.49545,21360.5741
82.49848,21360.5741
82.50152,21360.03176
82.50455,21360.03176
82.50758,21359.48942
82.51061,21359.48942
82.51364,21359.48942
82.51666,21358.94708
82.51969,21358.94708
82.52272,21358.40474
82.52575,21358.40474
82.52878,21358.40474
82.53181,21358.40474
82.53484,21358.40474
82.53787,21358.40474
82.5409,21357.8624
82.54393,21357.8624
82.54696,21357.8624
82.54998,21357.8624
82.55301,21357.8624
82.55604,21357.8624
82.55907,21358.40474
82.5621,21358.40474
82.56513,21358.94708
82.56815,21359.48942
82.57118,21360.5741
82.57421,21361.11644
82.57724,21361.65878
82.58026,21362.20112
82.58329,21362.20112
82.58632,21362.20112
82.58935,21362.20112
82.59237,21362.74346
82.5954,21363.2858
82.59843,21364.37048
82.60145,21365.45515
82.60448,21367.08217
82.60751,21368.16685
82.61053,21369.25153
82.61356,21370.87855
82.61658,21371.96323
82.61961,21373.0479
82.62264,21374.13258
82.62566,21374.67492
82.62869,21375.7596
82.63171,21376.30194
82.63474,21377.38662
82.63776,21377.92896
82.64079,21378.4713
82.64381,21379.01364
82.64684,21379.01364
82.64986,21379.55598
82.65289,21380.09831
82.65591,21380.64065
82.65894,21380.64065
82.66196,21381.18299
82.66499,21381.18299
82.66801,21381.72533
82.67103,21381.72533
82.67406,21382.26767
82.67708,21382.26767
82.68011,21382.81001
82.68313,21382.81001
82.68615,21383.35235
82.68918,21383.35235
82.6922,21383.89469
82.69522,21383.89469
82.69825,21384.43703
82.70127,21384.43703
82.70429,21384.43703
82.70732,21384.43703
82.71034,21384.43703
82.71336,21384.43703
82.71638,21384.43703
82.71941,21384.43703
82.72243,21384.43703
82.72545,21384.43703
82.72847,21384.43703
82.73149,21384.43703
82.73452,21383.89469
82.73754,21383.89469
82.74056,21383.89469
82.74358,21383.35235
82.7466,21382.81001
82.74962,21382.81001
82.75264,21382.26767
82.75566,21381.72533
82.75869,21381.18299
82.76171,21381.18299
82.76473,21380.64065
82.76775,21377.38662
82.77077,21376.30194
82.77379,21375.7596
82.77681,21375.21726
82.77983,21375.21726
82.78285,21375.7596
82.78587,21377.92896
82.78889,21378.4713
82.79191,21377.92896
82.79493,21377.38662
82.79795,21376.84428
82.80097,21375.7596
82.80399,21375.7596
82.807,21375.7596
82.81002,21376.30194
82.81304,21376.84428
82.81606,21378.4713
82.81908,21379.55598
82.8221,21380.64065
82.82512,21381.72533
82.82814,21383.35235
82.83115,21384.43703
82.83417,21384.97937
82.83719,21386.06405
82.84021,21387.14872
82.84323,21387.69106
82.84624,21388.2334
82.84926,21388.77574
82.85228,21389.86042
82.8553,21390.40276
82.85831,21390.9451
82.86133,21391.48744
82.86435,21392.02978
82.86736,21392.57212
82.87038,21392.57212
82.8734,21393.6568
82.87641,21393.6568
82.87943,21394.19914
82.88245,21394.74147
82.88546,21395.28381
82.88848,21395.82615
82.8915,21396.36849
82.89451,21396.91083
82.89753,21396.91083
82.90054,21397.45317
82.90356,21397.45317
82.90657,21397.45317
82.90959,21397.45317
82.9126,21397.45317
82.91562,21396.91083
82.91863,21396.91083
82.92165,21396.91083
82.92466,21396.91083
82.92768,21396.36849
82.93069,21396.36849
82.93371,21396.36849
82.93672,21395.82615
82.93974,21395.28381
82.94275,21395.28381
82.94577,21394.74147
82.94878,21394.19914
82.95179,21394.19914
82.95481,21394.19914
82.95782,21393.6568
82.96083,21393.6568
82.96385,21393.11446
82.96686,21392.57212
82.96987,21391.48744
82.97289,21389.86042
82.9759,21388.77574
82.97891,21387.69106
82.98193,21387.14872
82.98494,21387.14872
82.98795,21387.14872
82.99096,21387.14872
82.99398,21387.69106
82.99699,21388.2334
83,21388.77574
83.00301,21389.31808
83.00602,21389.31808
83.00904,21389.86042
83.01205,21389.86042
83.01506,21389.86042
83.01807,21389.86042
83.02108,21389.86042
83.02409,21389.86042
83.0271,21389.31808
83.03012,21389.31808
83.03313,21389.31808
83.03614,21388.77574
83.03915,21388.77574
83.04216,21388.77574
83.04517,21388.2334
83.04818,21388.2334
83.05119,21388.2334
83.0542,21387.69106
83.05721,21387.69106
83.06022,21387.14872
83.06323,21387.14872
83.06624,21387.14872
83.06925,21387.14872
83.07226,21386.60639
83.07527,21386.60639
83.07828,21386.06405
83.08129,21386.06405
83.08429,21385.52171
83.0873,21385.52171
83.09031,21384.97937
83.09332,21384.97937
83.09633,21384.43703
83.09934,21383.89469
83.10235,21383.35235
83.10535,21382.81001
83.10836,21382.81001
83.11137,21382.26767
83.11438,21381.72533
83.11739,21381.18299
83.12039,21381.18299
83.1234,21380.64065
83.12641,21380.09831
83.12942,21379.55598
83.13242,21379.01364
83.13543,21377.92896
83.13844,21377.38662
83.14145,21376.84428
83.14445,21375.7596
83.14746,21375.21726
83.15047,21374.13258
83.15347,21373.59024
83.15648,21372.50556
83.15949,21371.96323
83.16249,21370.87855
83.1655,21369.79387
83.1685,21369.25153
83.17151,21368.16685
83.17452,21367.08217
83.17752,21366.53983
83.18053,21364.91282
83.18353,21364.37048
83.18654,21363.2858
83.18954,21362.20112
83.19255,21361.11644
83.19555,21360.5741
83.19856,21360.03176
83.20156,21360.03176
83.20457,21359.48942
83.20757,21359.48942
83.21058,21358.94708
83.21358,21358.40474
83.21658,21357.32007
83.21959,21355.69305
83.22259,21354.60837
83.2256,21353.52369
83.2286,21352.98135
83.2316,21352.98135
83.23461,21352.98135
83.23761,21352.98135
83.24062,21353.52369
83.24362,21354.06603
83.24662,21354.60837
83.24962,21355.15071
83.25263,21355.15071
83.25563,21355.69305
83.25863,21355.69305
83.26164,21356.23539
83.26464,21356.23539
83.26764,21356.77773
83.27064,21356.77773
83.27365,21356.77773
83.27665,21356.77773
83.27965,21356.77773
83.28265,21356.77773
83.28565,21357.32007
83.28865,21357.32007
83.29166,21357.32007
83.29466,21357.32007
83.29766,21357.32007
83.30066,21357.32007
83.30366,21357.32007
83.30666,21357.8624
83.30966,21357.8624
83.31266,21357.8624
83.31566,21357.8624
83.31867,21357.8624
83.32167,21357.8624
83.32467,21357.8624
83.32767,21357.8624
83.33067,21357.8624
83.33367,21357.8624
83.33667,21357.8624
83.33967,21357.8624
83.34267,21357.8624
83.34567,21357.8624
83.34867,21357.8624
83.35166,21357.8624
83.35466,21357.8624
83.35766,21357.32007
83.36066,21357.32007
83.36366,21356.77773
83.36666,21356.77773
83.36966,21356.77773
83.37266,21356.23539
83.37566,21356.23539
83.37865,21355.69305
83.38165,21355.69305
83.38465,21355.69305
83.38765,21355.15071
83.39065,21355.15071
83.39364,21354.60837
83.39664,21354.06603
83.39964,21354.06603
83.40264,21354.06603
83.40564,21353.52369
83.40863,21353.52369
83.41163,21352.98135
83.41463,21352.43901
83.41762,21352.43901
83.42062,21351.89667
83.42362,21351.89667
83.42661,21351.35433
83.42961,21350.81199
83.43261,21350.81199
83.4356,21350.26966
83.4386,21349.72732
83.4416,21349.18498
83.44459,21349.18498
83.44759,21348.64264
83.45058,21348.64264
83.45358,21348.1003
83.45658,21347.55796
83.45957,21347.01562
83.46257,21346.47328
83.46556,21346.47328
83.46856,21345.93094
83.47155,21345.3886
83.47455,21344.84626
83.47754,21344.30392
83.48054,21343.76158
83.48353,21343.21924
83.48653,21343.21924
83.48952,21342.67691
83.49251,21342.13457
83.49551,21342.13457
83.4985,21342.67691
83.5015,21343.21924
83.50449,21343.21924
83.50748,21343.21924
83.51048,21343.21924
83.51347,21343.21924
83.51647,21342.67691
83.51946,21342.67691
83.52245,21342.13457
83.52545,21342.67691
83.52844,21343.21924
83.53143,21343.76158
83.53442,21344.30392
83.53742,21345.3886
83.54041,21346.47328
83.5434,21347.01562
83.54639,21347.55796
83.54939,21348.64264
83.55238,21348.64264
83.55537,21349.18498
83.55836,21349.72732
83.56135,21350.26966
83.56435,21350.26966
83.56734,21350.81199
83.57033,21350.81199
83.57332,21351.35433
83.57631,21351.35433
83.5793,21351.89667
83.58229,21351.89667
83.58529,21352.43901
83.58828,21352.43901
83.59127,21352.98135
83.59426,21352.98135
83.59725,21353.52369
83.60024,21354.06603
83.60323,21354.06603
83.60622,21354.60837
83.60921,21354.60837
83.6122,21355.15071
83.61519,21355.69305
83.61818,21355.69305
83.62117,21356.23539
83.62416,21356.77773
83.62715,21356.77773
83.63014,21357.32007
83.63313,21357.8624
83.63612,21357.8624
83.63911,21358.40474
83.64209,21358.40474
83.64508,21358.94708
83.64807,21358.94708
83.65106,21359.48942
83.65405,21359.48942
83.65704,21359.48942
83.66003,21360.03176
83.66301,21360.5741
83.666,21360.5741
83.66899,21361.11644
83.67198,21361.11644
83.67497,21361.65878
83.67795,21361.65878
83.68094,21361.65878
83.68393,21362.20112
83.68692,21362.20112
83.6899,21362.20112
83.69289,21362.74346
83.69588,21362.74346
83.69886,21363.2858
83.70185,21363.2858
83.70484,21363.82814
83.70783,21363.82814
83.71081,21363.82814
83.7138,21364.37048
83.71678,21364.37048
83.71977,21364.37048
83.72276,21364.91282
83.72574,21364.91282
83.72873,21364.91282
83.73171,21364.91282
83.7347,21365.45515
83.73769,21365.45515
83.74067,21365.45515
83.74366,21365.99749
83.74664,21365.99749
83.74963,21365.99749
83.75261,21365.99749
83.7556,21365.99749
83.75858,21365.99749
83.76157,21366.53983
83.76455,21366.53983
83.76754,21366.53983
83.77052,21366.53983
83.7735,21366.53983
83.77649,21366.53983
83.77947,21367.08217
83.78246,21367.08217
83.78544,21367.08217
83.78842,21367.08217
83.79141,21367.08217
83.79439,21367.08217
83.79737,21367.08217
83.80036,21367.08217
83.80334,21367.08217
83.80632,21367.08217
83.80931,21367.08217
83.81229,21367.08217
83.81527,21366.53983
83.81826,21366.53983
83.82124,21366.53983
83.82422,21366.53983
83.8272,21366.53983
83.83019,21366.53983
83.83317,21366.53983
83.83615,21366.53983
83.83913,21366.53983
83.84211,21366.53983
83.8451,21366.53983
83.84808,21366.53983
83.85106,21366.53983
83.85404,21366.53983
83.85702,21366.53983
83.86,21366.53983
83.86298,21366.53983
83.86596,21366.53983
83.86895,21366.53983
83.87193,21365.99749
83.87491,21365.99749
83.87789,21365.99749
83.88087,21365.99749
83.88385,21365.45515
83.88683,21365.45515
83.88981,21364.91282
83.89279,21364.91282
83.89577,21364.91282
83.89875,21364.91282
83.90173,21364.91282
83.90471,21364.91282
83.90769,21364.91282
83.91067,21364.91282
83.91365,21364.37048
83.91663,21364.37048
83.9196,21363.82814
83.92258,21363.82814
83.92556,21363.82814
83.92854,21363.2858
83.93152,21363.2858
83.9345,21363.2858
83.93748,21363.2858
83.94046,21363.2858
83.94343,21362.74346
83.94641,21362.74346
83.94939,21362.20112
83.95237,21362.20112
83.95535,21361.65878
83.95832,21361.65878
83.9613,21361.11644
83.96428,21361.11644
83.96726,21360.5741
83.97023,21360.5741
83.97321,21360.03176
83.97619,21360.03176
83.97916,21359.48942
83.98214,21359.48942
83.98512,21358.94708
83.98809,21358.40474
83.99107,21358.40474
83.99405,21357.8624
83.99702,21357.32007
84,21357.32007
84.00298,21356.77773
84.00595,21356.23539
84.00893,21355.69305
84.0119,21355.69305
84.01488,21355.15071
84.01786,21354.60837
84.02083,21354.06603
84.02381,21353.52369
84.02678,21352.98135
84.02976,21352.43901
84.03273,21351.89667
84.03571,21351.35433
84.03868,21350.81199
84.04166,21350.26966
84.04463,21349.72732
84.04761,21349.18498
84.05058,21348.64264
84.05355,21348.64264
84.05653,21348.1003
84.0595,21348.1003
84.06248,21347.55796
84.06545,21347.55796
84.06842,21348.1003
84.0714,21348.1003
84.07437,21349.18498
84.07735,21350.26966
84.08032,21351.35433
84.08329,21352.98135
84.08627,21354.60837
84.08924,21356.23539
84.09221,21357.8624
84.09518,21360.03176
84.09816,21362.20112
84.10113,21364.37048
84.1041,21366.53983
84.10707,21368.70919
84.11005,21371.42089
84.11302,21373.59024
84.11599,21376.30194
84.11896,21379.01364
84.12194,21381.72533
84.12491,21384.43703
84.12788,21387.69106
84.13085,21390.40276
84.13382,21393.11446
84.13679,21396.36849
84.13976,21399.08019
84.14274,21402.33422
84.14571,21405.04592
84.14868,21408.29996
84.15165,21411.55399
84.15462,21414.26569
84.15759,21417.51972
84.16056,21419.68908
84.16353,21421.3161
84.1665,21421.85844
84.16947,21422.40078
84.17244,21422.40078
84.17541,21421.85844
84.17838,21422.40078
84.18135,21423.48546
84.18432,21424.57013
84.18729,21426.73949
84.19026,21428.90885
84.19323,21431.0782
84.1962,21432.70522
84.19917,21434.87458
84.20214,21436.5016
84.20511,21438.12862
84.20808,21439.75563
84.21104,21441.38265
84.21401,21443.00967
84.21698,21444.09435
84.21995,21445.17903
84.22292,21446.2637
84.22589,21447.34838
84.22885,21448.43306
84.23182,21448.9754
84.23479,21449.51774
84.23776,21450.06008
84.24073,21451.14476
84.24369,21451.6871
84.24666,21452.22944
84.24963,21452.22944
84.2526,21452.77178
84.25556,21453.31411
84.25853,21453.31411
84.2615,21453.85645
84.26446,21453.85645
84.26743,21454.39879
84.2704,21454.39879
84.27336,21454.39879
84.27633,21454.39879
84.2793,21453.85645
84.28226,21453.85645
84.28523,21453.85645
84.2882,21453.31411
84.29116,21453.31411
84.29413,21452.77178
84.29709,21452.77178
84.30006,21452.22944
84.30302,21451.6871
84.30599,21451.6871
84.30896,21451.14476
84.31192,21451.14476
84.31489,21451.14476
84.31785,21450.06008
84.32082,21449.51774
84.32378,21448.43306
84.32675,21446.80604
84.32971,21444.63669
84.33267,21443.00967
84.33564,21441.38265
84.3386,21439.75563
84.34157,21438.67095
84.34453,21438.12862
84.3475,21437.58628
84.35046,21437.04394
84.35342,21437.04394
84.35639,21437.04394
84.35935,21437.04394
84.36231,21437.04394
84.36528,21437.04394
84.36824,21437.04394
84.3712,21436.5016
84.37417,21436.5016
84.37713,21436.5016
84.38009,21435.95926
84.38306,21435.41692
84.38602,21434.87458
84.38898,21434.33224
84.39194,21433.7899
84.39491,21433.7899
84.39787,21433.24756
84.40083,21432.16288
84.40379,21431.62054
84.40675,21431.0782
84.40972,21431.0782
84.41268,21430.53587
84.41564,21429.99353
84.4186,21429.45119
84.42156,21428.90885
84.42452,21428.90885
84.42748,21428.36651
84.43044,21427.82417
84.43341,21427.28183
84.43637,21426.73949
84.43933,21425.65481
84.44229,21425.11247
84.44525,21424.02779
84.44821,21423.48546
84.45117,21422.94312
84.45413,21422.40078
84.45709,21421.3161
84.46005,21420.77376
84.46301,21420.23142
84.46597,21419.14674
84.46893,21418.6044
84.47189,21417.51972
84.47485,21416.97738
84.47781,21415.89271
84.48077,21415.35037
84.48373,21414.26569
84.48669,21413.72335
84.48964,21412.63867
84.4926,21412.09633
84.49556,21411.01165
84.49852,21410.46931
84.50148,21409.38463
84.50444,21408.29996
84.5074,21407.75762
84.51035,21407.21528
84.51331,21406.67294
84.51627,21406.1306
84.51923,21405.04592
84.52219,21403.96124
84.52514,21402.33422
84.5281,21400.70721
84.53106,21399.08019
84.53402,21397.45317
84.53697,21396.36849
84.53993,21395.82615
84.54289,21395.28381
84.54585,21395.82615
84.5488,21396.91083
84.55176,21397.99551
84.55472,21399.08019
84.55767,21400.16487
84.56063,21400.70721
84.56359,21401.24955
84.56654,21401.24955
84.5695,21401.24955
84.57245,21400.70721
84.57541,21400.16487
84.57837,21399.62253
84.58132,21399.08019
84.58428,21399.08019
84.58723,21398.53785
84.59019,21397.99551
84.59314,21397.45317
84.5961,21396.36849
84.59905,21396.36849
84.60201,21395.82615
84.60496,21395.28381
84.60792,21394.74147
84.61087,21393.6568
84.61383,21393.6568
84.61678,21392.57212
84.61974,21392.57212
84.62269,21392.02978
84.62565,21391.48744
84.6286,21390.9451
84.63155,21389.86042
84.63451,21389.31808
84.63746,21388.77574
84.64042,21388.2334
84.64337,21387.69106
84.64632,21387.14872
84.64928,21386.06405
84.65223,21385.52171
84.65518,21384.43703
84.65814,21383.89469
84.66109,21383.35235
84.66404,21382.81001
84.66699,21381.72533
84.66995,21381.18299
84.6729,21380.09831
84.67585,21379.55598
84.6788,21378.4713
84.68176,21377.38662
84.68471,21376.84428
84.68766,21375.7596
84.69061,21374.67492
84.69357,21374.13258
84.69652,21373.0479
84.69947,21372.50556
84.70242,21371.42089
84.70537,21370.33621
84.70832,21369.25153
84.71127,21368.16685
84.71423,21367.62451
84.71718,21366.53983
84.72013,21365.45515
84.72308,21364.91282
84.72603,21363.82814
84.72898,21363.2858
84.73193,21362.20112
84.73488,21361.65878
84.73783,21360.5741
84.74078,21359.48942
84.74373,21358.94708
84.74668,21358.40474
84.74963,21357.32007
84.75258,21356.77773
84.75553,21356.23539
84.75848,21355.69305
84.76143,21354.60837
84.76438,21354.06603
84.76733,21353.52369
84.77028,21352.98135
84.77323,21351.89667
84.77618,21351.35433
84.77912,21350.81199
84.78207,21350.26966
84.78502,21349.72732
84.78797,21349.18498
84.79092,21348.64264
84.79387,21348.1003
84.79682,21348.1003
84.79976,21347.55796
84.80271,21347.01562
84.80566,21346.47328
84.80861,21346.47328
84.81156,21346.47328
84.8145,21345.93094
84.81745,21345.93094
84.8204,21345.93094
84.82335,21345.93094
84.82629,21346.47328
84.82924,21347.01562
84.83219,21347.55796
84.83513,21347.55796
84.83808,21348.1003
84.84103,21348.1003
84.84397,21348.1003
84.84692,21348.64264
84.84987,21349.18498
84.85281,21350.26966
84.85576,21351.35433
84.85871,21352.98135
84.86165,21355.15071
84.8646,21356.77773
84.86754,21358.40474
84.87049,21360.03176
84.87344,21361.65878
84.87638,21363.2858
84.87933,21364.91282
84.88227,21366.53983
84.88522,21368.16685
84.88816,21369.79387
84.89111,21371.42089
84.89405,21373.0479
84.897,21374.67492
84.89994,21376.30194
84.90289,21377.38662
84.90583,21379.01364
84.90877,21380.64065
84.91172,21382.26767
84.91466,21383.89469
84.91761,21385.52171
84.92055,21386.60639
84.92349,21388.2334
84.92644,21389.86042
84.92938,21390.9451
84.93233,21392.57212
84.93527,21394.19914
84.93821,21395.28381
84.94116,21396.91083
84.9441,21397.99551
84.94704,21399.08019
84.94999,21400.70721
84.95293,21401.79188
84.95587,21402.87656
84.95881,21403.96124
84.96176,21404.50358
84.9647,21405.04592
84.96764,21405.04592
84.97058,21405.04592
84.97353,21404.50358
84.97647,21405.04592
84.97941,21406.1306
84.98235,21407.21528
84.98529,21409.38463
84.98823,21411.55399
84.99118,21413.72335
84.99412,21415.89271
84.99706,21418.06206
85,21419.68908
85.00294,21421.3161
85.00588,21422.94312
85.00882,21424.02779
85.01176,21424.57013
85.0147,21425.65481
85.01765,21426.19715
85.02059,21426.19715
85.02353,21426.19715
85.02647,21426.19715
85.02941,21426.19715
85.03235,21425.65481
85.03529,21425.11247
85.03823,21424.57013
85.04117,21423.48546
85.04411,21421.3161
85.04705,21419.14674
85.04999,21416.43504
85.05292,21413.18101
85.05586,21409.92697
85.0588,21406.67294
85.06174,21403.96124
85.06468,21401.24955
85.06762,21399.08019
85.07056,21396.36849
85.0735,21394.74147
85.07644,21393.11446
85.07937,21391.48744
85.08231,21389.86042
85.08525,21387.69106
85.08819,21386.06405
85.09113,21383.89469
85.09407,21381.72533
85.097,21380.09831
85.09994,21377.92896
85.10288,21375.7596
85.10582,21373.59024
85.10875,21371.42089
85.11169,21369.25153
85.11463,21367.08217
85.11757,21364.91282
85.1205,21362.20112
85.12344,21360.03176
85.12638,21357.8624
85.12931,21355.69305
85.13225,21352.98135
85.13519,21350.81199
85.13812,21348.1003
85.14106,21345.93094
85.144,21343.21924
85.14693,21341.04989
85.14987,21338.33819
85.1528,21336.16883
85.15574,21333.45714
85.15868,21330.74544
85.16161,21328.57608
85.16455,21325.86439
85.16748,21323.69503
85.17042,21320.98334
85.17335,21318.81398
85.17629,21316.10228
85.17922,21313.93292
85.18216,21311.76357
85.18509,21309.05187
85.18803,21306.88251
85.19096,21304.71316
85.1939,21302.5438
85.19683,21300.37444
85.19977,21298.20509
85.2027,21296.57807
85.20563,21294.40871
85.20857,21292.78169
85.2115,21291.15468
85.21444,21289.52766
85.21737,21288.44298
85.2203,21286.81596
85.22324,21284.6466
85.22617,21283.01959
85.2291,21281.39257
85.23204,21280.30789
85.23497,21279.22321
85.2379,21278.68087
85.24084,21278.68087
85.24377,21278.68087
85.2467,21278.68087
85.24963,21279.22321
85.25257,21279.76555
85.2555,21279.76555
85.25843,21279.76555
85.26136,21279.76555
85.26429,21279.22321
85.26723,21278.68087
85.27016,21277.59619
85.27309,21276.51152
85.27602,21275.96918
85.27895,21274.8845
85.28189,21273.79982
85.28482,21272.71514
85.28775,21271.63046
85.29068,21270.54578
85.29361,21269.46111
85.29654,21268.91877
85.29947,21267.83409
85.3024,21266.20707
85.30533,21265.66473
85.30826,21264.58005
85.3112,21263.49537
85.31413,21262.41069
85.31706,21261.86836
85.31999,21260.78368
85.32292,21259.699
85.32585,21259.15666
85.32878,21258.07198
85.33171,21257.52964
85.33464,21256.44496
85.33756,21255.36028
85.34049,21254.27561
85.34342,21253.19093
85.34635,21252.64859
85.34928,21251.56391
85.35221,21250.47923
85.35514,21249.93689
85.35807,21248.85221
85.361,21247.76753
85.36393,21246.68286
85.36686,21246.14052
85.36978,21245.05584
85.37271,21243.97116
85.37564,21243.42882
85.37857,21242.34414
85.3815,21241.25946
85.38442,21240.17479
85.38735,21239.09011
85.39028,21238.00543
85.39321,21236.37841
85.39614,21235.29373
85.39906,21234.20905
85.40199,21232.58204
85.40492,21231.49736
85.40785,21230.41268
85.41077,21229.328
85.4137,21228.24332
85.41663,21227.15864
85.41955,21226.07396
85.42248,21224.98929
85.42541,21223.90461
85.42833,21223.36227
85.43126,21222.27759
85.43419,21221.19291
85.43711,21220.10823
85.44004,21219.02355
85.44296,21217.93888
85.44589,21216.8542
85.44882,21215.76952
85.45174,21214.68484
85.45467,21214.1425
85.45759,21213.05782
85.46052,21212.51548
85.46344,21211.97314
85.46637,21211.4308
85.46929,21210.88847
85.47222,21210.34613
85.47514,21209.80379
85.47807,21209.80379
85.48099,21209.80379
85.48392,21209.80379
85.48684,21209.80379
85.48977,21209.80379
85.49269,21209.80379
85.49561,21209.80379
85.49854,21209.80379
85.50146,21209.80379
85.50439,21209.26145
85.50731,21209.26145
85.51023,21209.80379
85.51316,21210.88847
85.51608,21211.97314
85.519,21213.05782
85.52193,21214.68484
85.52485,21216.31186
85.52777,21217.93888
85.5307,21219.02355
85.53362,21220.10823
85.53654,21221.19291
85.53946,21221.73525
85.54239,21222.81993
85.54531,21222.81993
85.54823,21223.36227
85.55115,21223.90461
85.55408,21224.44695
85.557,21224.44695
85.55992,21224.44695
85.56284,21224.44695
85.56576,21224.44695
85.56869,21224.44695
85.57161,21224.44695
85.57453,21224.44695
85.57745,21224.44695
85.58037,21224.44695
85.58329,21224.44695
85.58621,21224.44695
85.58913,21224.44695
85.59206,21223.90461
85.59498,21223.90461
85.5979,21223.90461
85.60082,21223.36227
85.60374,21223.36227
85.60666,21222.81993
85.60958,21222.81993
85.6125,21222.27759
85.61542,21221.73525
85.61834,21221.19291
85.62126,21220.65057
85.62418,21220.10823
85.6271,21219.02355
85.63002,21218.48121
85.63294,21217.93888
85.63586,21217.39654
85.63878,21217.39654
85.6417,21217.39654
85.64461,21217.39654
85.64753,21217.39654
85.65045,21217.93888
85.65337,21217.39654
85.65629,21217.39654
85.65921,21216.8542
85.66213,21216.31186
85.66505,21216.8542
85.66796,21217.39654
85.67088,21218.48121
85.6738,21219.56589
85.67672,21221.19291
85.67964,21222.27759
85.68255,21223.36227
85.68547,21224.44695
85.68839,21225.53163
85.69131,21226.6163
85.69422,21227.15864
85.69714,21227.70098
85.70006,21228.24332
85.70298,21228.24332
85.70589,21228.24332
85.70881,21228.24332
85.71173,21228.78566
85.71464,21228.24332
85.71756,21228.78566
85.72048,21228.78566
85.72339,21228.78566
85.72631,21228.24332
85.72922,21228.24332
85.73214,21228.24332
85.73506,21228.24332
85.73797,21228.24332
85.74089,21227.70098
85.7438,21227.70098
85.74672,21227.15864
85.74964,21227.15864
85.75255,21226.6163
85.75547,21226.07396
85.75838,21226.07396
85.7613,21225.53163
85.76421,21224.98929
85.76713,21224.44695
85.77004,21223.90461
85.77296,21222.81993
85.77587,21222.27759
85.77879,21221.73525
85.7817,21220.65057
85.78461,21220.10823
85.78753,21219.02355
85.79044,21218.48121
85.79336,21218.48121
85.79627,21217.39654
85.79918,21217.39654
85.8021,21217.39654
85.80501,21216.8542
85.80793,21215.76952
85.81084,21215.22718
85.81375,21214.68484
85.81667,21214.1425
85.81958,21213.60016
85.82249,21213.05782
85.8254,21212.51548
85.82832,21211.97314
85.83123,21211.97314
85.83414,21211.97314
85.83705,21213.05782
85.83997,21213.60016
85.84288,21214.68484
85.84579,21215.76952
85.8487,21216.31186
85.85162,21216.8542
85.85453,21216.8542
85.85744,21217.39654
85.86035,21217.39654
85.86326,21216.8542
85.86617,21216.8542
85.86909,21216.31186
85.872,21215.76952
85.87491,21215.22718
85.87782,21214.68484
85.88073,21214.1425
85.88364,21213.05782
85.88655,21211.97314
85.88946,21211.4308
85.89237,21210.34613
85.89529,21208.71911
85.8982,21207.63443
85.90111,21206.00741
85.90402,21204.38039
85.90693,21202.75338
85.90984,21201.12636
85.91275,21199.49934
85.91566,21197.87232
85.91857,21196.78764
85.92148,21195.16063
85.92439,21193.53361
85.92729,21191.90659
85.9302,21190.27957
85.93311,21189.19489
85.93602,21188.11022
85.93893,21187.02554
